time,close,Plot,Shapes,Shapes
1757525400,347.86,0.7274657373293434,,
1757597400,364.1,0.8701704584724469,,
1757611800,368.88,1.0575133069025284,,
1757683800,393.59,1.4362755984530635,,
1757698200,396,1.7076899772633753,,
1757943000,417.55,2.1337117613151046,,
1757957400,410.26,2.3370496960680414,,
1758029400,418.77,2.562653723197841,,
1758043800,421.65,2.583020727489648,,
1758115800,419.72,2.5782855329209617,2.5782855329209617,
1758130200,425.63,2.4541464950078336,,
1758202200,423.43,2.3978567153733206,,
1758216600,416.66,2.2656087637887934,,
1758288600,423.54,2.144826811654854,,
1758303000,425.9,2.0538185729437326,,
1758547800,433,1.9613054095765994,,
1758562200,434.07,1.895801681068357,,
1758634200,433.67,1.8778089237283282,,
1758648600,425.81,1.7956157565011763,,
1758720600,439.49,1.7568329077833864,,
1758735000,442.87,1.6994509045324522,,
1758807000,426.97,1.575871326146788,,
1758821400,423.38,1.4475464748653848,,
1758893400,433.1,1.3997265960264187,,
1758907800,440.3,1.315210932736139,,
1759152600,441.84,1.2320599819866023,,
1759167000,443.3,1.2345471154523464,,
1759239000,437.49,1.2378461187280392,,
1759253400,444.55,1.2224563168090252,,
1759325400,458.49,1.224372697756868,,
1759339800,459.44,1.2262368485073945,,
1759411800,445.88,1.1781153183126174,,
1759426200,435.97,1.122453562832607,,
1759498200,420.95,0.9896866554896204,,
1759512600,429.88,0.831434951124432,,
1759757400,448.74,0.730004401926319,,
1759771800,453.32,0.703297801272924,,
1759843800,448.65,0.6989285908512284,,
1759858200,433.03,0.7023686353727584,,
1759930200,435.74,0.685133032828404,,
1759944600,438.65,0.5994711045830458,,
1760016600,429.74,0.46628266528369355,,
1760031000,435.56,0.37407525415541626,,
1760103000,419.43,0.29387164846682334,,
1760117400,413.27,0.17956663183348595,,
1760362200,429.03,0.10825792900670997,,
1760376600,435.89,0.09733096606954533,,
1760448600,432.22,0.04910742023220137,,
1760463000,429.21,0.05579076601089031,,
1760535000,428.71,0.0892964200705469,,
1760549400,435.19,0.07907069548461179,,
1760621400,431,0.03093027377753117,,
1760635800,428.7,-0.008887899531598967,,
1760707800,436.57,0.004008746641155198,,
1760722200,439.325,0.030642284988582735,,
1760967000,443.25,0.05395935121576019,,
1760981400,447.32,0.1074948384164007,,
1761053400,445.66,0.1677450377083704,,
1761067800,442.54,0.18421009668922228,,
1761139800,432.96,0.15204675593078712,,
1761154200,438.925,0.12821878424876612,,
1761226200,446.24,0.11393911446363356,,
1761240600,449.05,0.11464140965966575,,
1761312600,435.15,0.07866977293352616,,
1761327000,433.5,0.07817671305706748,,
1761571800,457.95,0.14967815663943043,,
1761586200,452.32,0.1688206862073707,,
1761658200,464.19,0.22141186170936092,,
1761672600,460.66,0.31776988685812363,,
1761744600,459,0.4225537328424653,,
1761759000,461.91,0.4340764069441045,,
1761831000,445.87,0.4029229640233995,0.4029229640233995,
1761845400,440.03,0.29201971498253,,
1761917400,444.83,0.21877908249080646,,
1761931800,456.57,0.20327074087682925,,
1762180200,468.3,0.22205422092696175,,
1762194600,468.34,0.31788671134627955,,
1762266600,447.64,0.3521680807523466,,
1762281000,444.25,0.3533101527169075,,
1762353000,457.99,0.3634775306480282,,
1762367400,462.18,0.3344920611500223,,
1762439400,446.83,0.23115274541069702,,
1762453800,445.93,0.22045828033140885,,
1762525800,429.7,0.14573833351890333,,
1762540200,429.39,-0.00007801700392193078,,
1762785000,444.56,-0.09179483304565479,,
1762799400,445.33,-0.09812606684252739,,
1762871400,435.88,-0.15115286089894553,,
1762885800,439.46,-0.10326377300124111,,
1762957800,431.43,-0.0915580104603316,,
1762972200,430.59,-0.1785194884929424,,
1763044200,398.35,-0.4739260552943062,,
1763058600,401.9,-0.7034826962602095,,
1763130600,405.92,-0.9543141428733662,,
1763145000,404.39,-1.1808798196557333,,
1763389800,412.36,-1.3629638763862097,,
1763404200,408.98,-1.3267500012433735,,-1.3267500012433735
1763476200,404.06,-1.358764416655396,,
1763490600,401.13,-1.4607962790726852,,
1763562600,400.3,-1.5546617683420674,,
1763577000,404.04,-1.7356430518116313,,
1763649000,405.19,-1.849362096455585,,
1763663400,395.055,-1.9931280645458185,,
1763735400,394.68,-2.021765958696052,,
1763749800,391.16,-2.058232732940106,,
1763994600,418.61,-1.8657276579919573,,-1.8657276579919573
1764009000,417.56,-1.6991998204387422,,
1764081000,418.63,-1.3990654293848472,,
1764095400,419.33,-1.090057799776613,,
1764167400,423.49,-0.7115493532446076,,
1764181800,426.49,-0.6074633766559439,,
1764340200,430.09,-0.4465231053332827,,
1764599400,429.28,-0.3033939635977286,,
1764613800,430.26,-0.17241711578778735,,
1764685800,425.06,-0.14459595808171682,,
1764700200,429.04,-0.08194919898999654,,
1764772200,443.3,0.08027773505161825,,
1764786600,446.89,0.301608927657037,,
1764858600,448.475,0.5230660590935059,,
1764873000,454.49,0.8592971903245927,,
1764945000,455.31,1.1584412648350602,,
1764959400,454.91,1.2722658866645196,,
1765204200,437.23,1.1692550236308321,1.1692550236308321,
1765218600,439.65,1.0754591815997323,,
1765290600,450.53,1.0342431296430319,,
1765305000,445.25,0.9464333103789805,,
1765377000,445.44,0.8654614142675635,,
1765391400,451.41,1.0159269192511222,,
1765463400,446.14,1.0856532845135491,,
1765477800,446.94,1.0646395247969962,,
1765549800,455.62,1.1915110354232885,,
1765564200,459.165,1.3224290252624764,,
1765809000,475.7,1.5225428062046644,,
1765823400,475.155,1.7553544700300208,,
1765895400,477.25,1.9828669942837098,,
1765909800,489.79,2.213846724836316,,
1765981800,474.51,2.3062905369836706,,
1765996200,467.23,2.170469402977,2.170469402977,
1766068200,488.64,2.1878846077949845,,
1766082600,483.3,2.147198517272218,,
1766154600,481.24,1.981225141941204,,
1766169000,480.98,1.9315223027135564,,
1766413800,494.62,2.034025809913561,,
1766428200,488.87,1.9285521802740686,,
1766500200,485.41,1.8568439903501663,,
1766514600,485.6,1.8032038212504728,,
1766586600,485.41,1.7486843836987884,,
1766759400,478.87,1.5416724540559872,,
1766773800,475.215,1.360457155500977,,
1767018600,464.085,1.134083211821035,,
1767033000,459.71,0.8782555570339514,,
1767105000,460.48,0.631619917160505,,
1767119400,454.405,0.38657549210068454,,
1767191400,454.84,0.17311423752985977,,
1767205800,449.66,0.009208456952560836,,
1767364200,438.4,-0.17901792935361024,,
1767378600,438.1,-0.37637500527721396,,
1767623400,454.72,-0.4026700121612308,,
1767637800,451.675,-0.45418619179169994,,
1767709800,429.74,-0.6195523834674346,,
1767724200,433.18,-0.6664944210820687,,
1767796200,436.34,-0.6853231158246819,,
1767810600,431.35,-0.8740739008041384,,
1767882600,434.16,-1.017923897195373,,
1767897000,435.91,-0.9774082807084364,,-0.9774082807084364
1767969000,447.18,-0.8806012635036757,,
1767983400,444.98,-0.8127536533100665,,
1768228200,450.83,-0.6608036114172966,,
1768242600,448.9,-0.5430999763464728,,
1768314600,447.44,-0.4447677384294281,,
1768329000,447.12,-0.4397368341765231,,
1768401000,436.43,-0.49404432788939184,,
1768415400,439.02,-0.5914853943506616,,
1768487400,443.25,-0.6403535228531482,,
1768501800,438.47,-0.7042819278208929,,
1768573800,440.34,-0.7592945206725032,,
1768588200,437.67,-0.746564146461585,,
1768919400,424.79,-0.8395110620534583,,
1768933800,419.24,-1.0097298465617477,,
1769005800,425.64,-1.096740814392325,,
1769020200,431.48,-1.1521504038055315,,
1769092200,444.98,-1.0808742649056913,,-1.0808742649056913
1769106600,449.35,-0.8580783025608015,,
1769178600,446.73,-0.6106357937715761,,
1769193000,449.11,-0.3957985452390064,,
1769437800,438.575,-0.2956454391574646,,
1769452200,435.23,-0.34325012725371745,,
1769524200,432.79,-0.4505300432451594,,
1769538600,430.91,-0.5322884121058837,,
1769610600,434.81,-0.6099228505302382,,
1769625000,431.06,-0.6304189738545286,,
1769697000,421.84,-0.7005275122143932,,
1769711400,416.51,-0.7772556865856539,,
1769783400,434.65,-0.7086274041877156,,
1769797800,430.335,-0.7083269438283647,,
1770042600,426.3,-0.7025835684995979,,
1770057000,421.76,-0.6527786810631881,,
1770129000,418.1,-0.5913670428773605,,
1770143400,421.81,-0.6654203932082002,,
1770215400,406.47,-0.8298058776317152,,
1770229800,405.93,-0.9646322457086363,,
1770301800,399.61,-1.1027685295044887,,
1770316200,396.9,-1.241994217120125,,
1770388200,412.18,-1.3080202033625254,,
1770402600,410.99,-1.2542601018511004,,-1.2542601018511004
