time,open,high,low,close,Plot,Shapes,Shapes,Oscillator,Original,Sell Signal,Buy Signal,Raw Z,Smoothed,Baseline,ATR
1769093100,434.53,436.2,433.06,434,0.30124431316363254,,,0.9792270601145325,,0.9792270601145325,,3.096774806896658,2.920146376717053,427.4868823529411,2.247699003349314
1769094000,434.05,435.65,432.73,434.84,0.30555181833662504,,,0.9765463524896624,,,,2.878455744915027,2.911808250356648,427.80889411764696,2.261145023282327
1769094900,434.82,436.4,434.47,435.7,0.3253238982977704,,,0.9941489869452856,,,,3.185566173461208,2.96655983497756,428.16557058823525,2.2545221228166796
1769095800,435.68,436.02,434.61,435.87,0.35390068251804097,,,1.0051814926423444,,,,3.1381384616814287,3.0008755603183337,428.5230019607843,2.2376316803603458
1769096700,435.85,439.3,435.75,437.21,0.3677935120704713,,,1.0421884446932144,,,,3.5764113620425944,3.1159827206631863,428.93093725490195,2.263879046753139
1769097600,437.18,438.15,436.5,437.78,0.38899458702462797,,,1.0719516287278432,,,,3.578862721201739,3.2085587207708968,429.3443274509805,2.2516014658180756
1769098500,437.75,438.5,437.41,437.99,0.4050217035988453,,,1.100648577918542,,,,3.6548565308906245,3.2978182827948426,429.7681294117647,2.2283694365017133
1769099400,437.99,438.75,437.87,438.2,0.41687223849113075,,,1.1225442357567192,,,,3.6383417328442564,3.3659229728047255,430.19304705882354,2.201402047771679
1769100300,438.26,439.18,437.55,437.88,0.4241385406766471,,,1.1295084103753568,,1.1295084103753568,,3.4742305096420085,3.3875844801721824,430.609025490196,2.189974006816245
1769101200,437.88,438.78,437.07,438.2,0.4217237748281783,0.4217237748281783,,1.1174047347674596,,,,3.199346912397732,3.3499369666172925,431.00672549019595,2.18037452667992
1769102100,438.26,439.1,437.68,439.1,0.42085506290569663,,,1.1134014403656063,,,,3.287677333618017,3.337485040017438,431.4166294117648,2.165167036146322
1769103000,439.09,439.82,438.7,438.77,0.41604161354208674,,,1.1164219243907827,,,,3.3844599082161366,3.346880013657178,431.8378254901961,2.144263695423396
1769103900,438.745,445.85,438.68,445.555,0.4612066188989368,,,1.1830049807087564,,,,4.382386332754743,3.5539812774766917,432.37001372549025,2.244778421514928
1769104800,445.55,448.26,444.28,447.3,0.521320337802866,,,1.3295505319518515,,,,5.8330722765916985,4.009799477299693,433.05111176470587,2.27948285308463
1769105700,447.3,448.26,444.64,444.98,0.5605384784238541,,,1.4225172706694496,,,,5.455627451134809,4.298965072066717,433.7127235294118,2.306293196022937
1769106600,444.94,447.15,444.6,446.62,0.6049703685915068,,,1.4657516992507518,,,,4.971351208634403,4.433442299380254,434.337875490196,2.3111673321024777
1769107500,446.64,447.06,445.09,446.17,0.6478240612838659,,,1.4953948678732758,,,,4.894455808284204,4.5256450011610445,434.96149019607844,2.3043439854604286
1769108400,446.11,448.85,446.06,448.07,0.6460785811488731,0.6460785811488731,,1.5285370676629215,,,,5.041075791046668,4.6287311591381695,435.607162745098,2.3140571057512207
1769109300,448.095,448.85,447.45,448.405,0.6324520551307508,,,1.5650710252209241,,,,5.196910903430588,4.742367107996653,436.2690568627452,2.2957759636361965
1769110200,448.44,449.12,447.87,448.195,0.6359741159533915,,,1.5848618198096178,,1.5848618198096178,,5.050155515285826,4.803924789454488,436.9178509803922,2.2748604443634726
1769111100,448.16,448.44,446.2,446.46,0.6101513808716653,,,1.553418698845916,,,,4.314918242585099,4.70612348008061,437.5021715686274,2.2741632354762036
1769112000,446.39,446.9,445.51,446.77,0.591220844138773,,,1.4891621332921332,,,,3.7067989769113576,4.50625857944676,438.0281823529411,2.256479970766679
1769112900,446.73,447.92,446.29,446.36,0.5533849062326817,,,1.436553338978072,,,,3.68808137394036,4.3426231383454805,438.5491284313726,2.2439503713513456
1769113800,446.38,447.68,446.11,447.44,0.5232796898429051,,,1.3836535164830184,,,,3.519919833601259,4.178082477396636,439.0514196078432,2.2304713639243183
1769114700,447.47,449.46,447.23,449.35,0.5113415930161244,,,1.3682797681828123,,,,3.9389884136298186,4.130263664643273,439.5917362745098,2.230461936645831
1769178600,447.425,449.98,444.19,445.84,0.4881706963943686,,,1.2928447820689295,,,,2.957091252296727,3.8956291821739644,440.05255294117654,2.3016526979129153
1769179500,445.97,450.51,444.04,449.72,0.4943524908875148,,,1.2320652981847775,,,,2.950380599216697,3.7065794655825113,440.52328431372547,2.3850196439546565
1769180400,449.65,451.2,447.08,447.82,0.4904281262976983,,,1.203823388329712,,,,3.2673584725021776,3.6187352669664445,441.0314098039216,2.4197192510755636
1769181300,447.71,448.27,445.73,446.12,0.46469969718619625,,,1.1174641867301813,,,,2.2756683680623904,3.350121887185634,441.4455470588234,2.4221248660540518
1769182200,446.16,449.17,445.84,448.78,0.44180594664234274,,,1.0501656697353072,,,,2.303488652428649,3.140795240234237,441.8663372549019,2.4402823687329716
1769183100,448.8,452.07,448.62,452.01,0.4735668560039179,,,1.0570030580266545,,,,3.2471309834900217,3.1620623888853947,442.3855098039215,2.460476721358312
1769184000,452.08,452.43,449.33,450.3,0.45587049344610137,,,1.0648417697042254,,,,3.2839708131088914,3.1864440737300943,442.91286274509815,2.473267186931146
1769184900,450.26,450.94,449.715,450.06,0.4518402987395329,,,1.0399739742666394,,,,2.799697643907604,3.1090947877655966,443.3892450980392,2.4483018431925236
1769185800,450.02,450.355,448.65,449.54,0.4560788191134517,,,0.9938510490733393,,,,2.3917864643861244,2.9656331230897024,443.82099117647056,2.433435806328674
1769186700,449.54,449.89,448.6,448.9,0.43549145744279144,,,0.9370013858554215,,,,2.0815015022822703,2.788806798928216,444.2149009803922,2.4105670902021
1769187600,448.88,448.97,447.7,448.43,0.38386019772365876,,,0.8636877728234517,,,,1.6486261918991356,2.5607706775224,444.55848333333324,2.3877557483980585
1769188500,448.49,449.11,447.66,448.89,0.35108491891452187,,,0.7981861946513179,,,,1.5420836141921697,2.357033264856354,444.8843029411766,2.369000633430097
1769189400,448.93,449.21,446.4,446.68,0.30351447048487656,,,0.7180947054700625,,,,1.1114424533282776,2.1079151025507388,445.1621892156863,2.377820620761495
1769190300,446.65,447.14,445.47,445.66,0.2532172482990995,,,0.6062255787437858,,,,0.3681153089850044,1.759955143837592,445.35989901960784,2.363664208346264
1769191200,445.61,447.16,445.3,446.49,0.2147793070768695,,,0.509521459534744,,,,0.25600305660521444,1.4591647263911165,445.5374735294118,2.353590924179339
1769192100,446.56,447.51,446.48,446.73,0.18328768120622904,,,0.4459328525679527,,,,0.4702283816509723,1.2613774574430876,445.7257225490196,2.3271191056957514
1769193000,446.73,447.36,446.29,446.85,0.14856128496328183,,,0.3902468152790671,,,,0.39534266290365333,1.088170498535201,445.89743039215693,2.301976723581836
1769193900,446.885,447.44,446.05,447.35,0.14166226114918476,,,0.3448578466101329,,,,0.382276740075882,0.9469917468433372,446.0582303921569,2.283737189110199
1769194800,447.35,448.57,447.28,447.68,0.14997119650127969,,,0.32610353639068396,,,,0.6553228476295118,0.8886579670005722,446.2364392156862,2.2638624453279954
1769195700,447.68,448.35,447.12,447.155,0.14739076958782402,,,0.30271005277905044,,,,0.5248401814386191,0.8158944098881817,446.39893627450977,2.243185196421436
